# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1669692466, 0, 2699, 3474, 2767, 243, 7.31%, 135, 0, 6, 4411.74
1669692471, 0, 2703, 3478, 2769, 244, 7.31%, 135, 0, 6, 4295.85
1669692476, 0, 2715, 3486, 2775, 243, 7.31%, 135, 0, 6, 4353.63
1669692481, 0, 2717, 3489, 2776, 243, 7.32%, 135, 0, 6, 4287.32
1669692486, 0, 2717, 3498, 2785, 243, 7.32%, 135, 0, 6, 4338.08
1669692491, 0, 2740, 3502, 2787, 243, 7.34%, 135, 0, 6, 4297.12
1669692497, 0, 2744, 3505, 2789, 242, 7.35%, 136, 0, 6, 4386.33
1669692502, 0, 2763, 3506, 2787, 240, 7.35%, 136, 0, 6, 4479.26
1669692507, 0, 2766, 3508, 2787, 240, 7.35%, 136, 0, 6, 4291.40
1669692512, 0, 2775, 3508, 2784, 238, 7.35%, 136, 0, 6, 4471.07
1669692517, 0, 2779, 3512, 2787, 237, 7.35%, 137, 0, 6, 4513.53
1669692522, 0, 2783, 3515, 2786, 235, 7.36%, 137, 0, 6, 4532.84
1669692527, 0, 2783, 3521, 2792, 235, 7.37%, 137, 0, 6, 4551.20
1669692532, 0, 2786, 3522, 2791, 233, 7.37%, 137, 0, 6, 4430.21
1669692537, 0, 2790, 3526, 2793, 231, 7.37%, 137, 0, 6, 4510.54
1669692542, 0, 2796, 3526, 2790, 228, 7.37%, 137, 0, 6, 4445.17
1669692547, 0, 2811, 3529, 2791, 226, 7.37%, 138, 0, 6, 4436.65
1669692552, 0, 2812, 3532, 2793, 225, 7.37%, 138, 0, 6, 4458.15
1669692558, 0, 2814, 3534, 2794, 225, 7.37%, 138, 1, 6, 4017.54
1669692563, 0, 2825, 3534, 2792, 223, 7.37%, 139, 1, 6, 4274.56
1669692568, 0, 2827, 3534, 2790, 221, 7.37%, 139, 1, 6, 4405.87
1669692573, 0, 2831, 3536, 2790, 221, 7.37%, 139, 1, 6, 4404.13
1669692578, 0, 2833, 3541, 2794, 221, 7.37%, 141, 1, 6, 4414.87
1669692583, 0, 2838, 3542, 2793, 221, 7.38%, 142, 1, 6, 4377.17
1669692588, 0, 2841, 3550, 2800, 220, 7.38%, 142, 1, 6, 4365.99
1669692593, 0, 2843, 3553, 2802, 222, 7.38%, 142, 1, 6, 4359.30
1669692598, 0, 2844, 3557, 2805, 222, 7.38%, 142, 1, 6, 4465.59
1669692603, 0, 2845, 3562, 2809, 221, 7.38%, 142, 1, 6, 4327.00
1669692608, 0, 2847, 3565, 2811, 221, 7.38%, 142, 1, 6, 4288.24
1669692613, 0, 2850, 3566, 2811, 220, 7.38%, 143, 2, 6, 4379.84
1669692619, 0, 2858, 3570, 2812, 217, 7.38%, 143, 2, 6, 4388.33
1669692624, 0, 2861, 3572, 2813, 216, 7.38%, 143, 2, 6, 4359.43
1669692629, 0, 2870, 3576, 2815, 214, 7.38%, 144, 2, 6, 4206.09
1669692634, 0, 2870, 3581, 2820, 214, 7.38%, 144, 2, 6, 4344.66
1669692639, 0, 2876, 3591, 2828, 211, 7.39%, 144, 2, 6, 4440.58
1669692644, 0, 2881, 3596, 2832, 212, 7.39%, 144, 2, 6, 4522.36
1669692649, 0, 2883, 3598, 2832, 213, 7.39%, 144, 2, 6, 4435.53
1669692654, 0, 2883, 3603, 2837, 213, 7.39%, 145, 2, 6, 4442.83
1669692659, 0, 2885, 3605, 2838, 215, 7.39%, 145, 2, 6, 4411.83
1669692664, 0, 2898, 3607, 2837, 213, 7.39%, 145, 2, 6, 4259.62
1669692669, 0, 2899, 3610, 2839, 212, 7.39%, 145, 2, 6, 4347.10
1669692674, 0, 2899, 3612, 2841, 212, 7.39%, 145, 2, 6, 4329.06
1669692679, 0, 2905, 3616, 2842, 209, 7.39%, 145, 2, 6, 4499.39
1669692684, 0, 2915, 3616, 2838, 206, 7.39%, 145, 2, 6, 4517.18
1669692689, 0, 2919, 3623, 2844, 205, 7.40%, 145, 2, 6, 4575.53
1669692695, 0, 2921, 3627, 2847, 206, 7.40%, 146, 2, 6, 4566.85
1669692700, 0, 2921, 3630, 2850, 206, 7.40%, 147, 2, 6, 4545.79
1669692705, 0, 2928, 3639, 2857, 207, 7.42%, 147, 2, 6, 4523.34
1669692710, 0, 2930, 3643, 2860, 208, 7.42%, 147, 2, 6, 4520.76
1669692715, 0, 2942, 3651, 2863, 207, 7.42%, 147, 2, 6, 4473.77
1669692720, 0, 2956, 3656, 2866, 207, 7.45%, 147, 2, 6, 4550.84
1669692725, 0, 2956, 3660, 2870, 207, 7.45%, 147, 2, 6, 4551.82
1669692730, 0, 2958, 3668, 2876, 210, 7.45%, 148, 2, 6, 4541.55
1669692735, 0, 2960, 3670, 2877, 210, 7.45%, 148, 2, 6, 4545.78
1669692740, 0, 2965, 3673, 2876, 208, 7.46%, 148, 2, 6, 4585.76
1669692745, 0, 2977, 3675, 2876, 206, 7.46%, 148, 2, 6, 4580.04
1669692750, 0, 2978, 3681, 2881, 205, 7.47%, 148, 2, 6, 4538.14
1669692755, 0, 2979, 3685, 2884, 207, 7.48%, 148, 2, 6, 4529.42
1669692760, 0, 2983, 3693, 2890, 208, 7.49%, 148, 2, 6, 4528.32
1669692765, 0, 2987, 3699, 2893, 211, 7.50%, 148, 2, 6, 4541.13
1669692771, 0, 2989, 3704, 2896, 212, 7.51%, 148, 2, 6, 4540.67
1669692776, 0, 2991, 3708, 2898, 212, 7.51%, 149, 2, 6, 4485.20
1669692781, 0, 2995, 3713, 2901, 210, 7.51%, 149, 2, 6, 4430.21
1669692786, 0, 3006, 3716, 2902, 211, 7.51%, 149, 2, 6, 4475.94
1669692791, 0, 3008, 3725, 2910, 210, 7.52%, 149, 2, 6, 4559.57
1669692796, 0, 3015, 3729, 2912, 212, 7.52%, 149, 2, 6, 4466.96
1669692801, 0, 3018, 3730, 2911, 212, 7.53%, 149, 2, 6, 4301.66
1669692806, 0, 3020, 3733, 2912, 212, 7.55%, 149, 2, 6, 4331.36
1669692811, 0, 3026, 3738, 2915, 214, 7.55%, 149, 2, 6, 4238.30
1669692816, 0, 3026, 3745, 2922, 214, 7.56%, 150, 2, 6, 4243.53
1669692821, 0, 3030, 3745, 2921, 215, 7.56%, 150, 2, 6, 4302.10
1669692826, 0, 3034, 3749, 2923, 214, 7.56%, 151, 2, 6, 4420.15
1669692831, 0, 3060, 3749, 2920, 212, 7.56%, 151, 2, 6, 4383.88
1669692836, 0, 3068, 3750, 2919, 210, 7.56%, 151, 2, 6, 4496.63
1669692842, 0, 3075, 3754, 2920, 208, 7.57%, 151, 2, 6, 4478.19
1669692847, 0, 3079, 3759, 2923, 211, 7.58%, 151, 2, 6, 4376.95
1669692852, 0, 3079, 3766, 2930, 211, 7.59%, 151, 2, 6, 4285.23
1669692857, 0, 3087, 3767, 2928, 212, 7.59%, 152, 2, 6, 4350.82
1669692862, 0, 3087, 3773, 2934, 212, 7.60%, 152, 2, 6, 4390.94
1669692867, 0, 3091, 3778, 2937, 214, 7.60%, 155, 2, 6, 4431.03
1669692872, 0, 3095, 3789, 2947, 214, 7.61%, 155, 2, 6, 4409.16
1669692877, 0, 3096, 3792, 2949, 217, 7.61%, 155, 2, 6, 4439.64
1669692882, 0, 3103, 3795, 2951, 216, 7.61%, 155, 2, 6, 4431.84
1669692887, 0, 3111, 3796, 2950, 214, 7.61%, 156, 2, 6, 4373.25
1669692892, 0, 3125, 3799, 2949, 211, 7.61%, 156, 2, 7, 4428.14
1669692897, 0, 3128, 3803, 2952, 210, 7.61%, 156, 2, 7, 4429.01
1669692902, 0, 3129, 3805, 2953, 210, 7.61%, 156, 2, 7, 4430.36
1669692908, 0, 3132, 3808, 2955, 209, 7.61%, 156, 2, 7, 4451.63
1669692913, 0, 3133, 3813, 2959, 208, 7.61%, 156, 2, 7, 4380.66
1669692918, 0, 3133, 3816, 2962, 208, 7.61%, 156, 2, 7, 4332.39
1669692923, 0, 3155, 3819, 2963, 207, 7.61%, 157, 2, 7, 4369.33
1669692928, 0, 3161, 3822, 2964, 205, 7.61%, 157, 2, 7, 4374.09
1669692933, 0, 3173, 3827, 2968, 204, 7.61%, 157, 2, 7, 4369.74
1669692938, 0, 3178, 3833, 2973, 204, 7.61%, 157, 2, 7, 4290.80
1669692943, 0, 3178, 3841, 2981, 204, 7.61%, 157, 2, 7, 3760.68
1669692948, 0, 3184, 3841, 2980, 203, 7.61%, 157, 2, 7, 3302.91
1669692953, 0, 3184, 3844, 2983, 203, 7.61%, 157, 2, 7, 3663.44
1669692958, 0, 3197, 3845, 2982, 201, 7.61%, 157, 2, 7, 3487.84
1669692963, 0, 3207, 3847, 2983, 200, 7.61%, 157, 2, 7, 3537.67
1669692968, 0, 3219, 3848, 2982, 199, 7.61%, 157, 2, 7, 3339.41
1669692974, 0, 3219, 3852, 2986, 199, 7.62%, 158, 2, 7, 3258.19
1669692979, 0, 3226, 3852, 2985, 198, 7.62%, 158, 2, 7, 3461.83
1669692984, 0, 3227, 3855, 2987, 197, 7.62%, 158, 2, 7, 3624.47
1669692989, 0, 3227, 3858, 2990, 197, 7.62%, 158, 2, 7, 3511.96
1669692994, 0, 3251, 3865, 2996, 197, 7.62%, 158, 2, 7, 3368.90
1669692999, 0, 3268, 3866, 2996, 196, 7.62%, 158, 2, 7, 2938.71
1669693004, 0, 3268, 3868, 2998, 196, 7.62%, 158, 2, 7, 3260.02
1669693009, 0, 3268, 3869, 2999, 196, 7.62%, 159, 2, 7, 3211.16
1669693014, 0, 3282, 3876, 3005, 195, 7.62%, 159, 2, 7, 3277.64
1669693019, 0, 3282, 3882, 3011, 195, 7.62%, 159, 3, 7, 3071.24
1669693024, 0, 3287, 3884, 3012, 197, 7.62%, 159, 3, 7, 3323.35
1669693029, 0, 3299, 3887, 3013, 195, 7.62%, 159, 3, 7, 3545.15
1669693035, 0, 3301, 3891, 3016, 194, 7.62%, 159, 3, 7, 3559.12
1669693040, 0, 3308, 3893, 3017, 194, 7.62%, 159, 3, 7, 3393.55
1669693045, 0, 3320, 3896, 3018, 192, 7.62%, 159, 3, 7, 3817.28
1669693050, 0, 3321, 3901, 3022, 191, 7.62%, 159, 3, 7, 4000.47
1669693055, 0, 3331, 3902, 3022, 191, 7.62%, 159, 3, 7, 4128.02
1669693060, 0, 3339, 3903, 3022, 190, 7.62%, 159, 3, 7, 4025.53
1669693065, 0, 3349, 3905, 3022, 190, 7.62%, 159, 3, 7, 4203.33
1669693070, 0, 3361, 3908, 3023, 190, 7.62%, 159, 3, 7, 4390.66
1669693075, 0, 3373, 3909, 3021, 187, 7.62%, 159, 3, 7, 4420.35
1669693080, 0, 3377, 3912, 3023, 186, 7.62%, 160, 3, 7, 4310.49
1669693085, 0, 3379, 3918, 3028, 185, 7.63%, 160, 3, 7, 3784.23
1669693090, 0, 3383, 3925, 3034, 185, 7.64%, 160, 3, 7, 4230.09
1669693095, 0, 3384, 3927, 3035, 184, 7.64%, 160, 3, 7, 4279.84
1669693101, 0, 3400, 3927, 3033, 183, 7.64%, 160, 3, 7, 4300.37
1669693106, 0, 3410, 3929, 3031, 180, 7.64%, 161, 3, 7, 4461.77
1669693111, 0, 3417, 3939, 3038, 178, 7.64%, 161, 3, 7, 4527.05
1669693116, 0, 3418, 3939, 3037, 179, 7.64%, 161, 3, 7, 4542.88
1669693121, 0, 3426, 3944, 3039, 179, 7.67%, 161, 3, 7, 4498.29
1669693126, 0, 3431, 3946, 3038, 177, 7.67%, 162, 3, 7, 4418.53
1669693131, 0, 3431, 3950, 3042, 177, 7.67%, 162, 3, 7, 4528.12
1669693136, 0, 3433, 3954, 3045, 178, 7.68%, 162, 3, 7, 4528.72
1669693141, 0, 3434, 3961, 3051, 178, 7.68%, 162, 3, 7, 4438.52
1669693147, 0, 3434, 3965, 3055, 178, 7.68%, 162, 3, 7, 4341.96
1669693152, 0, 3446, 3971, 3057, 180, 7.70%, 162, 3, 7, 4297.51
1669693157, 0, 3451, 3974, 3057, 178, 7.70%, 162, 3, 7, 4301.90
1669693162, 0, 3460, 3978, 3059, 176, 7.70%, 163, 3, 7, 4181.90
1669693167, 0, 3467, 3978, 3058, 175, 7.70%, 163, 3, 7, 3956.23
1669693172, 0, 3474, 3979, 3057, 173, 7.70%, 163, 3, 7, 4249.38
1669693177, 0, 3482, 3984, 3059, 172, 7.71%, 163, 3, 7, 4395.92
1669693182, 0, 3488, 3987, 3061, 173, 7.71%, 163, 3, 7, 4408.90
1669693187, 0, 3500, 3991, 3063, 171, 7.71%, 163, 3, 7, 4240.34
1669693192, 0, 3500, 3992, 3064, 171, 7.72%, 163, 3, 7, 4333.67
1669693197, 0, 3506, 3994, 3063, 171, 7.72%, 163, 3, 7, 4470.81
1669693202, 0, 3507, 3996, 3064, 170, 7.72%, 164, 3, 7, 4335.78
1669693208, 0, 3516, 4006, 3071, 169, 7.73%, 164, 3, 7, 4405.75
1669693213, 0, 3516, 4014, 3079, 169, 7.73%, 164, 3, 7, 4305.13
1669693218, 0, 3534, 4018, 3081, 170, 7.73%, 164, 3, 7, 4308.93
1669693223, 0, 3537, 4020, 3081, 168, 7.73%, 166, 3, 7, 4279.28
1669693228, 0, 3542, 4020, 3079, 167, 7.73%, 168, 3, 7, 4427.99
1669693233, 0, 3550, 4020, 3077, 165, 7.73%, 168, 3, 7, 4462.28
1669693238, 0, 3564, 4021, 3075, 162, 7.73%, 168, 3, 7, 4386.78
1669693243, 0, 3578, 4032, 3084, 160, 7.74%, 168, 3, 7, 4180.89
1669693248, 0, 3578, 4034, 3086, 160, 7.74%, 172, 3, 7, 4236.80
1669693253, 0, 3594, 4036, 3085, 158, 7.74%, 172, 3, 7, 4459.53
1669693258, 0, 3599, 4037, 3083, 156, 7.74%, 172, 3, 7, 4488.90
1669693263, 0, 3613, 4043, 3087, 155, 7.77%, 172, 3, 7, 4538.07
1669693268, 0, 3622, 4045, 3087, 154, 7.77%, 172, 3, 7, 4473.17
1669693274, 0, 3622, 4050, 3092, 154, 7.77%, 172, 3, 7, 4383.55
1669693279, 0, 3631, 4055, 3095, 153, 7.77%, 172, 3, 7, 4473.38
1669693284, 0, 3632, 4060, 3099, 152, 7.77%, 174, 3, 7, 4535.42
1669693289, 0, 3634, 4064, 3101, 152, 7.77%, 174, 3, 7, 4552.17
1669693294, 0, 3634, 4071, 3108, 152, 7.77%, 174, 3, 7, 4556.61
1669693299, 0, 3645, 4076, 3110, 152, 7.78%, 174, 3, 7, 4555.91
1669693304, 0, 3648, 4081, 3114, 152, 7.78%, 174, 3, 7, 4469.83
1669693309, 0, 3652, 4083, 3113, 150, 7.78%, 174, 3, 7, 4517.81
1669693314, 0, 3661, 4087, 3114, 147, 7.78%, 174, 3, 7, 4487.61
1669693319, 0, 3661, 4089, 3116, 147, 7.78%, 175, 3, 7, 4532.65
1669693324, 0, 3668, 4093, 3118, 145, 7.78%, 175, 3, 7, 4480.92
1669693329, 0, 3670, 4099, 3123, 144, 7.79%, 175, 3, 7, 4486.82
1669693334, 0, 3676, 4101, 3123, 145, 7.82%, 176, 3, 7, 4461.40
1669693339, 0, 3679, 4108, 3129, 144, 7.82%, 176, 3, 7, 4454.52
1669693344, 0, 3682, 4110, 3129, 144, 7.83%, 176, 3, 7, 4439.41
1669693350, 0, 3688, 4112, 3128, 142, 7.83%, 176, 3, 7, 4436.37
1669693355, 0, 3692, 4115, 3129, 140, 7.83%, 176, 3, 7, 4359.93
1669693360, 0, 3694, 4118, 3130, 139, 7.83%, 176, 3, 7, 4377.76
1669693365, 0, 3696, 4123, 3133, 140, 7.84%, 177, 3, 7, 4343.92
1669693370, 0, 3700, 4124, 3131, 138, 7.84%, 177, 3, 7, 4425.58
1669693375, 0, 3705, 4127, 3132, 136, 7.84%, 177, 3, 7, 4347.46
1669693380, 0, 3705, 4130, 3135, 136, 7.84%, 178, 3, 7, 4456.79
1669693385, 0, 3711, 4131, 3134, 134, 7.84%, 178, 3, 7, 4420.32
1669693390, 0, 3718, 4137, 3137, 132, 7.84%, 178, 3, 7, 4432.88
1669693395, 0, 3728, 4145, 3143, 131, 7.84%, 178, 3, 7, 4480.51
1669693400, 0, 3731, 4147, 3142, 129, 7.84%, 178, 3, 7, 4521.96
1669693405, 0, 3734, 4152, 3145, 133, 7.88%, 178, 3, 7, 4540.60
1669693410, 0, 3736, 4158, 3149, 134, 7.89%, 179, 3, 7, 4537.15
1669693416, 0, 3736, 4160, 3151, 134, 7.89%, 179, 3, 7, 4565.36
1669693421, 0, 3741, 4164, 3153, 138, 7.90%, 179, 3, 7, 4444.81
1669693426, 0, 3747, 4164, 3151, 136, 7.90%, 179, 3, 7, 4548.99
1669693431, 0, 3752, 4168, 3152, 135, 7.90%, 179, 3, 7, 4559.56
1669693436, 0, 3754, 4172, 3154, 133, 7.91%, 179, 3, 7, 4567.96
1669694346, 0, 3755, 4172, 3153, 135, 7.91%, 179, 3, 7, 0.00
