# relative_time, cycles_done, cur_item, corpus_count, pending_total, pending_favs, map_size, saved_crashes, saved_hangs, max_depth, execs_per_sec, total_execs, edges_found
1871, 0, 555, 990, 947, 68, 0.03%, 0, 0, 7, 288.24, 579174, 2418
1876, 0, 555, 991, 948, 68, 0.03%, 0, 0, 7, 292.47, 580691, 2418
1881, 0, 555, 992, 949, 68, 0.03%, 0, 0, 7, 295.26, 582218, 2418
1887, 0, 555, 992, 949, 68, 0.03%, 0, 0, 7, 293.08, 583733, 2418
1892, 0, 555, 992, 949, 68, 0.03%, 0, 0, 7, 296.18, 585278, 2418
1897, 0, 555, 992, 949, 68, 0.03%, 0, 0, 7, 293.57, 586790, 2418
1902, 0, 82, 992, 948, 67, 0.03%, 0, 0, 7, 302.37, 588300, 2418
1907, 0, 82, 992, 948, 67, 0.03%, 0, 0, 7, 301.31, 589833, 2418
1912, 0, 547, 992, 947, 66, 0.03%, 0, 0, 7, 297.44, 591341, 2418
1917, 0, 547, 994, 949, 66, 0.03%, 0, 0, 7, 299.87, 592845, 2418
1922, 0, 246, 994, 948, 65, 0.03%, 0, 0, 7, 306.02, 594404, 2418
1927, 0, 246, 1006, 960, 65, 0.03%, 0, 0, 7, 283.22, 595805, 2418
1932, 0, 246, 1008, 962, 65, 0.03%, 0, 0, 7, 283.60, 597284, 2418
1937, 0, 246, 1008, 962, 65, 0.03%, 0, 0, 7, 284.29, 598754, 2418
1943, 0, 617, 1008, 961, 64, 0.03%, 0, 0, 7, 281.09, 600224, 2418
1948, 0, 617, 1015, 968, 64, 0.03%, 0, 0, 7, 279.34, 601686, 2418
1953, 0, 617, 1016, 969, 64, 0.03%, 0, 0, 7, 291.60, 603163, 2418
1958, 0, 617, 1021, 974, 64, 0.03%, 0, 0, 7, 284.57, 604593, 2418
1963, 0, 358, 1023, 975, 63, 0.03%, 0, 0, 7, 253.37, 605783, 2418
1968, 0, 358, 1023, 975, 63, 0.03%, 0, 0, 7, 278.55, 607212, 2418
1973, 0, 727, 1023, 974, 62, 0.03%, 0, 0, 7, 287.98, 608711, 2418
1978, 0, 727, 1024, 975, 62, 0.03%, 0, 0, 7, 299.51, 610211, 2418
1983, 0, 269, 1024, 974, 61, 0.03%, 0, 0, 7, 303.73, 611747, 2418
1988, 0, 180, 1024, 973, 60, 0.03%, 0, 0, 7, 304.74, 613299, 2418
1993, 0, 180, 1027, 976, 60, 0.03%, 0, 0, 7, 288.82, 614772, 2418
1998, 0, 180, 1036, 985, 60, 0.03%, 0, 0, 7, 280.59, 616153, 2418
2003, 0, 180, 1037, 986, 60, 0.03%, 0, 0, 7, 283.42, 617580, 2418
2008, 0, 180, 1038, 987, 60, 0.03%, 0, 0, 7, 280.48, 618980, 2418
2013, 0, 576, 1038, 986, 59, 0.03%, 0, 0, 7, 288.11, 620469, 2418
2019, 0, 576, 1038, 986, 59, 0.03%, 0, 0, 7, 288.83, 621967, 2418
2024, 0, 577, 1038, 985, 58, 0.03%, 0, 0, 7, 281.37, 623373, 2418
2029, 0, 577, 1039, 986, 58, 0.03%, 0, 0, 7, 285.67, 624851, 2418
2034, 0, 577, 1051, 998, 58, 0.03%, 0, 0, 7, 278.88, 626260, 2418
2039, 0, 577, 1053, 1000, 58, 0.03%, 0, 0, 7, 282.98, 627679, 2418
2044, 0, 577, 1054, 1001, 58, 0.03%, 0, 0, 7, 285.04, 629156, 2418
2049, 0, 454, 1055, 1001, 57, 0.03%, 0, 0, 7, 285.95, 630627, 2419
2054, 0, 454, 1059, 1005, 57, 0.03%, 0, 0, 7, 289.89, 632085, 2422
2060, 0, 454, 1059, 1005, 57, 0.03%, 0, 0, 7, 293.57, 633600, 2422
2065, 0, 454, 1059, 1005, 57, 0.03%, 0, 0, 7, 292.26, 635120, 2422
2070, 0, 454, 1059, 1005, 57, 0.03%, 0, 0, 7, 295.04, 636590, 2422
2075, 0, 454, 1060, 1006, 57, 0.03%, 0, 0, 7, 294.31, 638092, 2422
2080, 0, 454, 1061, 1007, 57, 0.03%, 0, 0, 7, 298.07, 639624, 2422
2085, 0, 454, 1061, 1007, 57, 0.03%, 0, 0, 7, 294.63, 641124, 2422
2090, 0, 454, 1061, 1007, 57, 0.03%, 0, 0, 7, 295.71, 642604, 2422
2095, 0, 454, 1062, 1008, 57, 0.03%, 0, 0, 7, 298.31, 644149, 2422
2100, 0, 454, 1062, 1008, 57, 0.03%, 0, 0, 7, 297.12, 645671, 2422
2106, 0, 454, 1062, 1008, 57, 0.03%, 0, 0, 7, 295.13, 647196, 2422
2111, 0, 454, 1062, 1008, 57, 0.03%, 0, 0, 7, 294.11, 648721, 2422
2116, 0, 454, 1062, 1008, 57, 0.03%, 0, 0, 7, 302.38, 650245, 2422
2121, 0, 454, 1062, 1008, 57, 0.03%, 0, 0, 7, 304.88, 651805, 2422
2126, 0, 454, 1062, 1008, 57, 0.03%, 0, 0, 7, 312.37, 653389, 2422
2131, 0, 454, 1062, 1008, 57, 0.03%, 0, 0, 7, 298.58, 654886, 2422
2136, 0, 454, 1062, 1008, 57, 0.03%, 0, 0, 7, 290.66, 656401, 2422
2141, 0, 454, 1063, 1009, 57, 0.03%, 0, 0, 7, 291.21, 657883, 2422
2146, 0, 454, 1063, 1009, 57, 0.03%, 0, 0, 7, 294.57, 659418, 2422
2151, 0, 454, 1063, 1009, 57, 0.03%, 0, 0, 7, 307.77, 660974, 2422
2157, 0, 454, 1063, 1009, 57, 0.03%, 0, 0, 7, 302.92, 662510, 2422
2162, 0, 201, 1064, 1009, 59, 0.03%, 0, 0, 7, 292.62, 663973, 2422
2167, 0, 201, 1065, 1010, 59, 0.03%, 0, 0, 7, 290.20, 665473, 2422
2172, 0, 373, 1065, 1009, 58, 0.03%, 0, 0, 7, 287.32, 666975, 2422
2177, 0, 418, 1065, 1008, 57, 0.03%, 0, 0, 7, 286.70, 668452, 2422
2182, 0, 418, 1065, 1008, 57, 0.03%, 0, 0, 7, 290.39, 669959, 2422
2187, 0, 719, 1065, 1007, 57, 0.03%, 0, 0, 7, 288.63, 671450, 2422
2193, 0, 719, 1075, 1017, 57, 0.03%, 0, 0, 7, 284.05, 672895, 2423
2198, 0, 719, 1078, 1020, 57, 0.03%, 0, 0, 7, 290.95, 674411, 2423
2203, 0, 719, 1081, 1023, 57, 0.03%, 0, 0, 7, 282.00, 675887, 2423
2208, 0, 719, 1081, 1023, 57, 0.03%, 0, 0, 7, 291.97, 677392, 2423
2213, 0, 719, 1082, 1024, 57, 0.03%, 0, 0, 7, 303.54, 678921, 2423
2218, 0, 719, 1083, 1025, 57, 0.03%, 0, 0, 7, 307.82, 680488, 2423
2223, 0, 719, 1083, 1025, 57, 0.03%, 0, 0, 7, 308.06, 682042, 2423
2228, 0, 719, 1085, 1027, 57, 0.03%, 0, 0, 7, 304.04, 683568, 2424
2233, 0, 719, 1085, 1027, 57, 0.03%, 0, 0, 7, 308.54, 685128, 2424
2238, 0, 719, 1087, 1029, 57, 0.03%, 0, 0, 7, 308.41, 686678, 2426
2243, 0, 719, 1087, 1029, 57, 0.03%, 0, 0, 7, 304.40, 688196, 2426
2248, 0, 719, 1087, 1029, 57, 0.03%, 0, 0, 7, 311.00, 689762, 2426
2253, 0, 719, 1087, 1029, 57, 0.03%, 0, 0, 7, 304.80, 691286, 2426
2258, 0, 719, 1087, 1029, 57, 0.03%, 0, 0, 7, 295.97, 692804, 2426
2264, 0, 719, 1089, 1031, 57, 0.03%, 0, 0, 7, 293.99, 694308, 2426
2269, 0, 719, 1089, 1031, 57, 0.03%, 0, 0, 7, 293.36, 695803, 2426
2274, 0, 719, 1089, 1031, 57, 0.03%, 0, 0, 7, 294.07, 697318, 2426
2279, 0, 719, 1091, 1033, 57, 0.03%, 0, 0, 7, 296.49, 698862, 2426
2284, 0, 719, 1092, 1034, 57, 0.03%, 0, 0, 7, 292.22, 700369, 2426
2289, 0, 719, 1092, 1034, 57, 0.03%, 0, 0, 7, 295.33, 701889, 2426
2295, 0, 719, 1093, 1035, 57, 0.03%, 0, 0, 7, 302.29, 703442, 2426
2300, 0, 719, 1093, 1035, 57, 0.03%, 0, 0, 7, 294.47, 704962, 2426
2305, 0, 1085, 1093, 1034, 57, 0.03%, 0, 0, 7, 288.46, 706399, 2426
2310, 0, 1085, 1093, 1034, 57, 0.03%, 0, 0, 7, 291.12, 707887, 2426
2315, 0, 633, 1094, 1034, 56, 0.03%, 0, 0, 8, 288.66, 709386, 2426
2320, 0, 633, 1095, 1035, 56, 0.03%, 0, 0, 8, 297.21, 710927, 2428
2326, 0, 633, 1096, 1036, 56, 0.03%, 0, 0, 8, 302.56, 712500, 2428
2331, 0, 709, 1096, 1035, 56, 0.03%, 0, 0, 8, 285.58, 713982, 2428
2336, 0, 709, 1102, 1041, 56, 0.03%, 0, 0, 8, 282.83, 715459, 2428
2341, 0, 709, 1104, 1043, 56, 0.03%, 0, 0, 8, 280.70, 716868, 2428
2346, 0, 709, 1109, 1048, 56, 0.03%, 0, 0, 8, 281.21, 718293, 2428
2351, 0, 709, 1110, 1049, 56, 0.03%, 0, 0, 8, 282.44, 719711, 2428
2356, 0, 75, 1110, 1048, 55, 0.03%, 0, 0, 8, 283.72, 721189, 2428
2361, 0, 490, 1110, 1047, 54, 0.03%, 0, 0, 8, 267.64, 722473, 2428
2366, 0, 490, 1110, 1047, 54, 0.03%, 0, 0, 8, 280.03, 723884, 2428
2371, 0, 852, 1110, 1046, 53, 0.03%, 0, 0, 8, 285.91, 725330, 2428
2376, 0, 852, 1112, 1048, 53, 0.03%, 0, 0, 8, 292.29, 726838, 2430
2382, 0, 852, 1114, 1050, 53, 0.03%, 0, 0, 8, 293.63, 728367, 2430
2387, 0, 852, 1114, 1050, 53, 0.03%, 0, 0, 8, 294.65, 729892, 2430
2392, 0, 852, 1114, 1050, 53, 0.03%, 0, 0, 8, 267.12, 731217, 2430
2397, 0, 852, 1117, 1053, 53, 0.03%, 0, 0, 8, 281.86, 732698, 2435
2402, 0, 852, 1118, 1054, 53, 0.03%, 0, 0, 8, 286.43, 734170, 2439
2407, 0, 852, 1118, 1054, 53, 0.03%, 0, 0, 8, 287.89, 735670, 2439
2412, 0, 852, 1118, 1054, 53, 0.03%, 0, 0, 8, 290.53, 737165, 2439
2418, 0, 852, 1118, 1054, 53, 0.03%, 0, 0, 8, 303.16, 738757, 2439
2423, 0, 852, 1119, 1055, 53, 0.03%, 0, 0, 8, 295.40, 740282, 2439
2428, 0, 852, 1119, 1055, 53, 0.03%, 0, 0, 8, 294.69, 741807, 2439
2433, 0, 852, 1121, 1057, 53, 0.03%, 0, 0, 8, 293.89, 743321, 2444
2438, 0, 852, 1121, 1057, 53, 0.03%, 0, 0, 8, 294.34, 744841, 2444
2443, 0, 852, 1121, 1057, 53, 0.03%, 0, 0, 8, 304.00, 746386, 2444
2448, 0, 852, 1123, 1059, 53, 0.03%, 0, 0, 8, 306.34, 747930, 2446
2454, 0, 852, 1123, 1059, 53, 0.03%, 0, 0, 8, 308.06, 749484, 2446
2459, 0, 852, 1123, 1059, 53, 0.03%, 0, 0, 8, 311.87, 751056, 2446
2464, 0, 852, 1125, 1061, 53, 0.03%, 0, 0, 8, 295.61, 752529, 2446
2469, 0, 852, 1126, 1062, 53, 0.03%, 0, 0, 8, 293.34, 754036, 2451
2474, 0, 852, 1126, 1062, 53, 0.03%, 0, 0, 8, 293.49, 755541, 2451
2479, 0, 852, 1126, 1062, 53, 0.03%, 0, 0, 8, 295.59, 757061, 2451
2484, 0, 852, 1128, 1064, 53, 0.03%, 0, 0, 8, 291.58, 758570, 2452
2489, 0, 303, 1130, 1065, 59, 0.03%, 0, 0, 8, 267.96, 759919, 2452
2494, 0, 303, 1130, 1065, 59, 0.03%, 0, 0, 8, 310.05, 761569, 2452
2499, 0, 1126, 1131, 1065, 58, 0.03%, 0, 0, 8, 309.52, 763128, 2452
2504, 0, 1126, 1135, 1069, 58, 0.03%, 0, 0, 8, 289.06, 764608, 2452
2510, 0, 1126, 1137, 1071, 58, 0.03%, 0, 0, 8, 279.03, 766012, 2452
2515, 0, 1117, 1137, 1070, 58, 0.03%, 0, 0, 8, 276.54, 767402, 2452
2520, 0, 1117, 1137, 1070, 58, 0.03%, 0, 0, 8, 279.93, 768804, 2452
2525, 0, 1117, 1138, 1071, 58, 0.03%, 0, 0, 8, 275.64, 770185, 2452
2530, 0, 363, 1138, 1070, 57, 0.03%, 0, 0, 8, 299.75, 771695, 2452
2535, 0, 1110, 1139, 1070, 56, 0.03%, 0, 0, 8, 316.84, 773382, 2452
2540, 0, 1110, 1140, 1071, 56, 0.03%, 0, 0, 8, 300.10, 774986, 2452
2545, 0, 1110, 1141, 1072, 56, 0.03%, 0, 0, 8, 229.02, 776067, 2454
2550, 0, 1110, 1141, 1072, 56, 0.03%, 0, 0, 8, 276.07, 777507, 2454
2556, 0, 733, 1141, 1071, 56, 0.03%, 0, 0, 8, 271.90, 778891, 2454
2561, 0, 733, 1143, 1073, 56, 0.03%, 0, 0, 8, 310.10, 780466, 2454
2566, 0, 1058, 1143, 1072, 55, 0.03%, 0, 0, 8, 338.11, 782208, 2454
2571, 0, 1058, 1145, 1074, 55, 0.03%, 0, 0, 8, 349.13, 783985, 2460
2576, 0, 1058, 1147, 1076, 55, 0.03%, 0, 0, 8, 348.28, 785763, 2462
2581, 0, 1058, 1147, 1076, 55, 0.03%, 0, 0, 8, 353.74, 787602, 2462
2586, 0, 1058, 1148, 1077, 55, 0.03%, 0, 0, 8, 366.92, 789443, 2462
2591, 0, 1058, 1148, 1077, 55, 0.03%, 0, 0, 8, 356.74, 791284, 2462
2596, 0, 1058, 1148, 1077, 55, 0.03%, 0, 0, 8, 364.58, 793111, 2462
2601, 0, 1058, 1148, 1077, 55, 0.03%, 0, 0, 8, 377.10, 795029, 2462
2606, 0, 1058, 1149, 1078, 55, 0.03%, 0, 0, 8, 378.55, 796989, 2462
2612, 0, 1058, 1149, 1078, 55, 0.03%, 0, 0, 8, 379.04, 798970, 2462
2617, 0, 1058, 1149, 1078, 55, 0.03%, 0, 0, 8, 377.30, 800853, 2462
2622, 0, 1058, 1149, 1078, 55, 0.03%, 0, 0, 8, 379.56, 802764, 2462
2627, 0, 1058, 1149, 1078, 55, 0.03%, 0, 0, 8, 375.61, 804654, 2462
2632, 0, 1058, 1149, 1078, 55, 0.03%, 0, 0, 8, 378.51, 806614, 2462
2637, 0, 1058, 1149, 1078, 55, 0.03%, 0, 0, 8, 379.70, 808532, 2462
2642, 0, 1058, 1150, 1079, 55, 0.03%, 0, 0, 8, 375.90, 810401, 2464
2647, 0, 1058, 1150, 1079, 55, 0.03%, 0, 0, 8, 378.57, 812298, 2464
2652, 0, 1058, 1150, 1079, 55, 0.03%, 0, 0, 8, 377.45, 814209, 2464
2657, 0, 1058, 1150, 1079, 55, 0.03%, 0, 0, 8, 374.36, 816085, 2464
2662, 0, 735, 1150, 1078, 56, 0.03%, 0, 0, 8, 368.32, 817984, 2464
2667, 0, 735, 1150, 1078, 56, 0.03%, 0, 0, 8, 369.20, 819848, 2464
2672, 0, 412, 1150, 1077, 55, 0.03%, 0, 0, 8, 372.12, 821768, 2464
2677, 0, 866, 1151, 1077, 55, 0.03%, 0, 0, 8, 365.58, 823615, 2464
2682, 0, 866, 1152, 1078, 55, 0.03%, 0, 0, 8, 363.41, 825444, 2464
2688, 0, 1150, 1154, 1079, 55, 0.03%, 0, 0, 8, 366.17, 827288, 2464
2693, 0, 1150, 1158, 1083, 55, 0.03%, 0, 0, 8, 372.47, 829164, 2464
2698, 0, 1150, 1158, 1083, 55, 0.03%, 0, 0, 8, 374.69, 831103, 2464
2703, 0, 1150, 1159, 1084, 55, 0.03%, 0, 0, 8, 361.13, 832930, 2464
2708, 0, 1150, 1160, 1085, 55, 0.03%, 0, 0, 8, 359.84, 834792, 2464
2713, 0, 1150, 1161, 1086, 55, 0.03%, 0, 0, 8, 363.87, 836668, 2464
2718, 0, 1150, 1161, 1086, 55, 0.03%, 0, 0, 8, 376.89, 838572, 2464
2723, 0, 1150, 1162, 1087, 55, 0.03%, 0, 0, 8, 373.25, 840441, 2465
2728, 0, 1150, 1162, 1087, 55, 0.03%, 0, 0, 8, 374.78, 842317, 2465
2733, 0, 1150, 1163, 1088, 55, 0.03%, 0, 0, 8, 368.15, 844186, 2465
2738, 0, 1150, 1165, 1090, 55, 0.03%, 0, 0, 8, 354.46, 845943, 2465
2744, 0, 1150, 1166, 1091, 55, 0.03%, 0, 0, 8, 341.92, 847732, 2465
2749, 0, 1150, 1166, 1091, 55, 0.03%, 0, 0, 8, 346.12, 849520, 2465
2754, 0, 1150, 1166, 1091, 55, 0.03%, 0, 0, 8, 367.24, 851445, 2465
2759, 0, 1150, 1167, 1092, 55, 0.03%, 0, 0, 8, 324.57, 853115, 2465
2764, 0, 1150, 1167, 1092, 55, 0.03%, 0, 0, 8, 303.34, 854657, 2465
2769, 0, 1150, 1167, 1092, 55, 0.03%, 0, 0, 8, 255.03, 855936, 2465
2774, 0, 1150, 1167, 1092, 55, 0.03%, 0, 0, 8, 215.23, 857071, 2465
2779, 0, 1150, 1167, 1092, 55, 0.03%, 0, 0, 8, 230.73, 858207, 2465
2784, 0, 1150, 1167, 1092, 55, 0.03%, 0, 0, 8, 249.12, 859487, 2465
2789, 0, 1120, 1167, 1091, 56, 0.03%, 0, 0, 8, 261.46, 860809, 2465
2794, 0, 1120, 1167, 1091, 56, 0.03%, 0, 0, 8, 262.67, 862100, 2465
2800, 0, 1120, 1169, 1093, 56, 0.03%, 0, 0, 8, 285.97, 863600, 2467
2805, 0, 1161, 1169, 1092, 56, 0.03%, 0, 0, 8, 288.28, 865043, 2467
2810, 0, 1161, 1174, 1097, 56, 0.03%, 0, 0, 8, 255.06, 866322, 2467
2815, 0, 1161, 1175, 1098, 56, 0.03%, 0, 0, 8, 247.11, 867585, 2467
2820, 0, 1161, 1176, 1099, 56, 0.03%, 0, 0, 8, 242.44, 868810, 2467
2825, 0, 1161, 1176, 1099, 56, 0.03%, 0, 0, 8, 228.45, 869948, 2467
2830, 0, 1161, 1178, 1101, 56, 0.03%, 0, 0, 8, 239.65, 871214, 2467
2835, 0, 1161, 1178, 1101, 56, 0.03%, 0, 0, 8, 246.46, 872494, 2467
2841, 0, 1161, 1179, 1102, 56, 0.03%, 0, 0, 8, 251.33, 873807, 2467
2846, 0, 1161, 1179, 1102, 56, 0.03%, 0, 0, 8, 246.71, 875045, 2467
2851, 0, 1161, 1179, 1102, 56, 0.03%, 0, 0, 8, 240.69, 876261, 2467
2856, 0, 1161, 1179, 1102, 56, 0.03%, 0, 0, 8, 239.33, 877497, 2467
2861, 0, 1161, 1179, 1102, 56, 0.03%, 0, 0, 8, 249.24, 878765, 2467
2866, 0, 1161, 1180, 1103, 56, 0.03%, 0, 0, 8, 255.76, 880099, 2467
2871, 0, 1161, 1180, 1103, 56, 0.03%, 0, 0, 8, 258.68, 881394, 2467
2876, 0, 1161, 1180, 1103, 56, 0.03%, 0, 0, 8, 245.01, 882612, 2467
2881, 0, 1161, 1181, 1104, 56, 0.03%, 0, 0, 8, 229.68, 883787, 2467
2886, 0, 1161, 1181, 1104, 56, 0.03%, 0, 0, 8, 243.40, 885023, 2467
2891, 0, 1161, 1181, 1104, 56, 0.03%, 0, 0, 8, 216.15, 886127, 2467
2896, 0, 1161, 1181, 1104, 56, 0.03%, 0, 0, 8, 226.41, 887291, 2467
2902, 0, 1161, 1181, 1104, 56, 0.03%, 0, 0, 8, 230.59, 888511, 2467
2907, 0, 1161, 1182, 1105, 56, 0.03%, 0, 0, 8, 234.03, 889690, 2469
2912, 0, 1161, 1182, 1105, 56, 0.03%, 0, 0, 8, 232.81, 890842, 2469
2917, 0, 1161, 1182, 1105, 56, 0.03%, 0, 0, 8, 238.77, 892110, 2469
2922, 0, 1161, 1182, 1105, 56, 0.03%, 0, 0, 8, 249.85, 893390, 2469
2927, 0, 1161, 1183, 1106, 56, 0.03%, 0, 0, 8, 256.40, 894695, 2469
2932, 0, 1161, 1183, 1106, 56, 0.03%, 0, 0, 8, 258.61, 896045, 2469
2937, 0, 1161, 1184, 1107, 56, 0.03%, 0, 0, 8, 240.29, 897276, 2469
2942, 0, 1161, 1184, 1107, 56, 0.03%, 0, 0, 8, 224.89, 898412, 2469
2948, 0, 776, 1184, 1106, 56, 0.03%, 0, 0, 8, 230.82, 899608, 2469
2953, 0, 776, 1184, 1106, 56, 0.03%, 0, 0, 8, 224.54, 900744, 2469
2958, 0, 1161, 1184, 1105, 55, 0.03%, 0, 0, 8, 221.86, 901932, 2469
2963, 0, 1161, 1184, 1105, 55, 0.03%, 0, 0, 8, 222.55, 903071, 2469
2968, 0, 137, 1184, 1105, 55, 0.03%, 0, 0, 8, 234.32, 904293, 2469
2974, 0, 137, 1185, 1106, 55, 0.03%, 0, 0, 8, 246.62, 905596, 2469
2979, 0, 1140, 1185, 1105, 54, 0.03%, 0, 0, 8, 226.85, 906764, 2469
2984, 0, 1140, 1186, 1106, 54, 0.03%, 0, 0, 9, 233.79, 907982, 2471
2989, 0, 1140, 1187, 1107, 54, 0.03%, 0, 0, 9, 232.24, 909197, 2471
2994, 0, 1140, 1188, 1108, 54, 0.03%, 0, 0, 9, 227.81, 910296, 2478
2999, 0, 1185, 1188, 1107, 53, 0.03%, 0, 0, 9, 232.13, 911476, 2478
3004, 0, 1185, 1190, 1109, 53, 0.03%, 0, 0, 10, 269.04, 912837, 2479
3009, 0, 1185, 1191, 1110, 53, 0.03%, 0, 0, 10, 211.69, 913927, 2480
3014, 0, 1185, 1191, 1110, 53, 0.03%, 0, 0, 10, 214.45, 914939, 2480
3019, 0, 1185, 1191, 1110, 53, 0.03%, 0, 0, 10, 239.16, 916171, 2480
3024, 0, 1185, 1192, 1111, 53, 0.03%, 0, 0, 10, 241.60, 917422, 2480
3030, 0, 1185, 1192, 1111, 53, 0.03%, 0, 0, 10, 247.25, 918694, 2480
3035, 0, 1185, 1192, 1111, 53, 0.03%, 0, 0, 10, 248.21, 919938, 2480
3040, 0, 1185, 1192, 1111, 53, 0.03%, 0, 0, 10, 250.07, 921190, 2480
3045, 0, 1185, 1192, 1111, 53, 0.03%, 0, 0, 10, 248.44, 922454, 2480
3050, 0, 1185, 1192, 1111, 53, 0.03%, 0, 0, 10, 246.78, 923718, 2480
3055, 0, 1185, 1193, 1112, 53, 0.03%, 0, 0, 10, 246.13, 924997, 2480
3060, 0, 1145, 1193, 1111, 55, 0.03%, 0, 0, 10, 241.65, 926253, 2480
3065, 0, 1145, 1193, 1111, 55, 0.03%, 0, 0, 10, 246.57, 927525, 2480
3071, 0, 1143, 1194, 1111, 54, 0.03%, 0, 0, 10, 243.31, 928784, 2480
3076, 0, 1143, 1194, 1111, 54, 0.03%, 0, 0, 10, 222.70, 929916, 2480
3081, 0, 1143, 1195, 1112, 54, 0.03%, 0, 0, 10, 190.36, 930836, 2480
3086, 0, 1143, 1196, 1113, 54, 0.03%, 0, 0, 10, 185.15, 931812, 2480
3091, 0, 1143, 1196, 1113, 54, 0.03%, 0, 0, 10, 182.98, 932710, 2480
3096, 0, 239, 1196, 1112, 53, 0.03%, 0, 0, 10, 223.35, 933902, 2480
3101, 0, 480, 1196, 1111, 52, 0.03%, 0, 0, 10, 263.46, 935274, 2480
3106, 0, 480, 1196, 1111, 52, 0.03%, 0, 0, 10, 198.93, 936230, 2480
3112, 0, 480, 1197, 1112, 52, 0.03%, 0, 0, 10, 201.10, 937273, 2480
3117, 0, 1149, 1198, 1112, 51, 0.03%, 0, 0, 10, 185.92, 938224, 2480
3122, 0, 1149, 1198, 1112, 51, 0.03%, 0, 0, 10, 179.89, 939148, 2480
3127, 0, 1149, 1198, 1112, 51, 0.03%, 0, 0, 10, 173.63, 940035, 2480
3132, 0, 386, 1198, 1111, 50, 0.03%, 0, 0, 10, 177.82, 940967, 2480
3137, 0, 386, 1198, 1111, 50, 0.03%, 0, 0, 10, 171.62, 941852, 2480
3142, 0, 386, 1199, 1112, 50, 0.03%, 0, 0, 10, 168.36, 942692, 2480
3148, 0, 183, 1199, 1111, 50, 0.03%, 0, 0, 10, 171.31, 943573, 2480
3153, 0, 183, 1199, 1111, 50, 0.03%, 0, 0, 10, 169.20, 944444, 2480
3158, 0, 183, 1199, 1111, 50, 0.03%, 0, 0, 10, 174.04, 945350, 2480
3163, 0, 183, 1200, 1112, 50, 0.03%, 0, 0, 10, 177.82, 946236, 2480
3168, 0, 1120, 1202, 1114, 50, 0.03%, 0, 0, 10, 170.26, 947083, 2482
3173, 0, 1120, 1202, 1114, 50, 0.03%, 0, 0, 10, 175.32, 947998, 2482
3178, 0, 1120, 1203, 1115, 50, 0.03%, 0, 0, 10, 171.26, 948847, 2482
3183, 0, 352, 1203, 1115, 50, 0.03%, 0, 0, 10, 201.28, 949832, 2482
3188, 0, 352, 1203, 1115, 50, 0.03%, 0, 0, 10, 226.42, 950981, 2482
3193, 0, 361, 1203, 1114, 49, 0.03%, 0, 0, 10, 230.25, 952193, 2482
3199, 0, 469, 1203, 1113, 48, 0.03%, 0, 0, 10, 235.10, 953413, 2482
3204, 0, 469, 1203, 1113, 48, 0.03%, 0, 0, 10, 228.19, 954601, 2482
3209, 0, 469, 1204, 1114, 48, 0.03%, 0, 0, 10, 213.45, 955692, 2482
3214, 0, 364, 1206, 1115, 48, 0.03%, 0, 0, 10, 165.14, 956487, 2483
3219, 0, 364, 1206, 1115, 48, 0.03%, 0, 0, 10, 156.91, 957267, 2483
3224, 0, 364, 1206, 1115, 48, 0.03%, 0, 0, 10, 160.23, 958067, 2483
3229, 0, 1147, 1206, 1114, 47, 0.03%, 0, 0, 10, 154.06, 958840, 2483
3234, 0, 1147, 1206, 1114, 47, 0.03%, 0, 0, 10, 150.29, 959593, 2483
3239, 0, 1147, 1207, 1115, 47, 0.03%, 0, 0, 10, 151.36, 960370, 2483
3244, 0, 1147, 1207, 1115, 47, 0.03%, 0, 0, 10, 150.76, 961161, 2483
3249, 0, 420, 1208, 1115, 46, 0.03%, 0, 0, 10, 155.43, 961936, 2483
3254, 0, 420, 1208, 1115, 46, 0.03%, 0, 0, 10, 153.41, 962707, 2483
3259, 0, 420, 1208, 1115, 46, 0.03%, 0, 0, 10, 157.69, 963508, 2483
3265, 0, 1114, 1209, 1115, 45, 0.03%, 0, 0, 10, 195.98, 964586, 2483
3270, 0, 1114, 1209, 1115, 45, 0.03%, 0, 0, 10, 167.44, 965423, 2483
3275, 0, 1114, 1209, 1115, 45, 0.03%, 0, 0, 10, 165.03, 966266, 2483
3280, 0, 213, 1210, 1115, 45, 0.03%, 0, 0, 10, 206.60, 967343, 2484
3285, 0, 213, 1210, 1115, 45, 0.03%, 0, 0, 10, 232.86, 968542, 2484
3290, 0, 977, 1210, 1114, 44, 0.03%, 0, 0, 10, 224.50, 969734, 2484
3296, 0, 977, 1210, 1114, 44, 0.03%, 0, 0, 10, 216.80, 970798, 2484
3301, 0, 1160, 1210, 1113, 43, 0.03%, 0, 0, 10, 229.92, 972006, 2484
3306, 0, 1160, 1210, 1113, 43, 0.03%, 0, 0, 10, 173.75, 972799, 2484
3311, 0, 1160, 1210, 1113, 43, 0.03%, 0, 0, 10, 160.62, 973620, 2484
3316, 0, 1160, 1210, 1113, 43, 0.03%, 0, 0, 10, 161.11, 974428, 2484
3321, 0, 628, 1210, 1112, 42, 0.03%, 0, 0, 10, 159.29, 975260, 2484
3326, 0, 628, 1210, 1112, 42, 0.03%, 0, 0, 10, 156.34, 976043, 2484
3331, 0, 628, 1210, 1112, 42, 0.03%, 0, 0, 10, 153.06, 976803, 2484
3336, 0, 628, 1210, 1112, 42, 0.03%, 0, 0, 10, 151.62, 977565, 2484
