# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1669806497, 3, 733, 779, 324, 27, 3.65%, 10, 0, 17, 1924.42
1669806508, 3, 735, 779, 323, 26, 3.65%, 10, 0, 17, 1911.97
1669806513, 3, 735, 780, 324, 26, 3.66%, 10, 0, 18, 1895.17
1669806518, 3, 737, 780, 323, 25, 3.66%, 10, 0, 18, 1898.24
1669806533, 3, 737, 782, 325, 25, 3.66%, 10, 0, 18, 1877.96
1669806543, 3, 738, 782, 324, 25, 3.66%, 10, 0, 18, 1929.66
1669806558, 3, 739, 782, 323, 24, 3.66%, 10, 0, 18, 1661.26
1669806573, 3, 741, 782, 322, 23, 3.66%, 10, 0, 18, 1585.64
1669806583, 3, 741, 783, 323, 23, 3.66%, 10, 0, 18, 1668.48
1669806588, 3, 742, 783, 322, 23, 3.66%, 10, 0, 18, 1615.97
1669806598, 3, 742, 785, 324, 23, 3.67%, 10, 0, 18, 1544.11
1669806603, 3, 742, 786, 325, 23, 3.68%, 10, 0, 18, 1625.54
1669806609, 3, 742, 787, 326, 23, 3.69%, 10, 0, 18, 1559.58
1669806614, 3, 744, 788, 326, 26, 3.70%, 10, 0, 18, 1505.24
1669806619, 3, 744, 790, 328, 26, 3.71%, 10, 0, 18, 1471.77
1669806624, 3, 744, 792, 330, 26, 3.73%, 10, 0, 18, 1743.44
1669806634, 3, 746, 792, 329, 28, 3.73%, 10, 0, 18, 1967.21
1669806644, 3, 748, 792, 328, 27, 3.73%, 10, 0, 18, 1943.54
1669806654, 3, 753, 792, 327, 26, 3.73%, 10, 0, 18, 1966.24
1669806664, 3, 754, 792, 326, 25, 3.73%, 10, 0, 18, 1947.26
1669806669, 3, 754, 794, 328, 25, 3.73%, 10, 0, 18, 1959.43
1669806674, 3, 754, 796, 330, 25, 3.73%, 10, 0, 18, 1963.06
1669806679, 3, 756, 806, 339, 24, 3.81%, 10, 0, 18, 1892.76
1669806689, 3, 756, 807, 340, 24, 3.81%, 10, 0, 18, 1873.10
1669806720, 3, 756, 816, 349, 24, 3.81%, 10, 0, 18, 1922.85
1669806725, 3, 756, 817, 350, 24, 3.81%, 10, 0, 18, 1904.01
1669806730, 3, 756, 818, 351, 24, 3.82%, 10, 0, 18, 1930.70
1669806735, 3, 757, 819, 351, 31, 3.82%, 10, 0, 18, 1978.39
1669806745, 3, 757, 821, 353, 31, 3.82%, 10, 0, 18, 2002.24
1669806755, 3, 758, 823, 354, 31, 3.82%, 10, 0, 18, 1538.33
1669806765, 3, 758, 824, 355, 31, 3.82%, 10, 0, 18, 1600.12
1669806785, 3, 758, 826, 357, 31, 3.83%, 10, 0, 18, 1595.39
1669806795, 3, 758, 828, 359, 31, 3.83%, 10, 0, 18, 1652.63
1669806800, 3, 758, 830, 361, 31, 3.83%, 10, 0, 18, 1615.56
1669806805, 3, 758, 832, 363, 31, 3.83%, 10, 0, 18, 1745.41
1669806810, 3, 768, 833, 363, 35, 3.83%, 10, 0, 18, 1513.54
1669806851, 3, 768, 834, 364, 35, 3.94%, 10, 0, 18, 1602.87
1669806856, 3, 768, 839, 369, 35, 3.95%, 10, 0, 18, 1638.43
1669806861, 3, 768, 840, 370, 35, 3.95%, 10, 0, 18, 1557.70
1669806876, 3, 770, 844, 373, 38, 3.96%, 10, 0, 18, 1681.58
1669806911, 3, 770, 846, 375, 38, 3.97%, 10, 0, 18, 1597.20
1669806917, 3, 770, 853, 382, 38, 4.07%, 10, 0, 18, 1646.95
1669806922, 3, 770, 854, 383, 38, 4.08%, 10, 0, 18, 1669.89
1669806927, 3, 770, 856, 385, 38, 4.09%, 10, 0, 18, 1644.74
1669806932, 3, 775, 856, 384, 47, 4.09%, 10, 0, 18, 1600.51
1669806942, 3, 775, 857, 385, 47, 4.09%, 10, 0, 18, 1585.37
1669806947, 3, 776, 857, 384, 47, 4.09%, 10, 0, 18, 1542.86
1669806957, 3, 777, 857, 383, 46, 4.09%, 10, 0, 18, 1655.52
1669806972, 3, 779, 857, 382, 45, 4.09%, 10, 0, 18, 1576.49
1669806982, 3, 781, 857, 381, 44, 4.09%, 10, 0, 18, 1586.95
1669806998, 3, 782, 858, 381, 43, 4.09%, 10, 0, 19, 1456.25
1669807018, 3, 783, 860, 382, 43, 4.11%, 10, 0, 19, 1574.16
1669807023, 3, 783, 861, 383, 43, 4.11%, 10, 0, 19, 1495.03
1669807028, 3, 784, 861, 382, 45, 4.11%, 10, 0, 19, 1500.38
1669807043, 3, 785, 862, 382, 44, 4.11%, 10, 0, 19, 1481.77
1669807058, 3, 786, 867, 386, 44, 4.11%, 10, 0, 19, 1368.22
1669807063, 3, 786, 868, 387, 44, 4.11%, 10, 0, 19, 1445.47
1669807073, 3, 786, 869, 388, 44, 4.11%, 10, 0, 19, 1626.04
1669807078, 3, 787, 869, 387, 44, 4.11%, 10, 0, 19, 1675.86
1669807099, 3, 788, 873, 390, 43, 4.12%, 10, 0, 19, 1556.31
1669807109, 3, 788, 874, 391, 43, 4.13%, 10, 0, 19, 1663.91
1669807119, 3, 789, 876, 392, 49, 4.15%, 10, 0, 19, 1621.28
1669807134, 3, 791, 879, 394, 48, 4.15%, 10, 0, 19, 1498.06
1669807139, 3, 791, 884, 399, 48, 4.15%, 10, 0, 19, 1483.65
1669807154, 3, 791, 887, 402, 48, 4.16%, 10, 0, 19, 1462.54
1669807159, 3, 791, 895, 410, 48, 4.16%, 10, 0, 19, 1519.82
1669807164, 3, 791, 900, 415, 48, 4.21%, 10, 0, 19, 1619.01
1669807170, 3, 791, 902, 417, 48, 4.23%, 10, 0, 19, 1655.88
1669807175, 3, 796, 915, 429, 53, 4.26%, 10, 0, 19, 1511.91
