# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1669802280, 0, 0, 1, 1, 1, 0.54%, 0, 0, 1, 1600.00
1669802285, 0, 0, 17, 17, 1, 0.68%, 0, 0, 2, 2078.33
1669802290, 0, 0, 21, 21, 1, 0.69%, 0, 0, 2, 2154.75
1669802295, 0, 0, 22, 22, 1, 0.69%, 0, 0, 2, 2183.41
1669802300, 0, 1, 29, 28, 14, 0.75%, 0, 0, 3, 2210.62
1669802305, 0, 1, 33, 32, 14, 1.02%, 0, 0, 3, 2219.31
1669802310, 0, 1, 34, 33, 14, 1.02%, 0, 0, 3, 2215.27
1669802316, 0, 8, 37, 32, 19, 1.05%, 0, 0, 3, 2230.04
1669802321, 0, 10, 39, 33, 18, 1.06%, 0, 0, 3, 2266.63
1669802326, 0, 10, 42, 36, 18, 1.12%, 0, 0, 3, 2238.22
1669802331, 0, 10, 45, 39, 18, 1.13%, 0, 0, 3, 2222.06
1669802336, 0, 11, 47, 40, 20, 1.14%, 0, 0, 3, 2234.58
1669802341, 0, 15, 47, 39, 19, 1.14%, 0, 0, 3, 2340.59
1669802346, 0, 20, 52, 42, 17, 1.17%, 0, 0, 3, 2271.64
1669802351, 0, 20, 55, 45, 17, 1.17%, 0, 0, 3, 2240.89
1669802356, 0, 20, 57, 47, 17, 1.18%, 0, 0, 3, 2239.60
1669802361, 0, 22, 58, 46, 22, 1.18%, 0, 0, 3, 2242.73
1669802366, 0, 31, 59, 43, 18, 1.18%, 0, 0, 4, 2327.30
1669802371, 0, 35, 65, 46, 22, 1.22%, 0, 0, 4, 2148.42
1669802376, 0, 36, 73, 53, 21, 1.24%, 0, 0, 4, 2122.25
1669802382, 0, 36, 78, 58, 21, 1.24%, 0, 0, 4, 2181.00
1669802387, 0, 36, 80, 60, 21, 1.24%, 0, 0, 4, 2183.55
1669802392, 0, 39, 88, 66, 27, 1.34%, 0, 0, 4, 2211.90
1669802397, 0, 39, 99, 77, 27, 1.34%, 0, 0, 4, 2209.49
1669802402, 0, 39, 104, 82, 27, 1.38%, 0, 0, 4, 2170.61
1669802407, 0, 41, 108, 85, 34, 1.39%, 0, 0, 4, 2166.63
1669802412, 0, 41, 118, 95, 34, 1.39%, 0, 0, 4, 2243.23
1669802417, 0, 41, 119, 96, 34, 1.39%, 0, 0, 4, 2246.78
1669802428, 0, 44, 124, 99, 34, 1.40%, 0, 0, 4, 2257.39
1669802433, 0, 47, 126, 99, 36, 1.41%, 0, 0, 4, 2297.96
1669802438, 0, 52, 126, 97, 34, 1.41%, 0, 0, 4, 2336.82
1669802443, 0, 54, 126, 96, 33, 1.41%, 0, 0, 4, 2355.81
1669802448, 0, 55, 126, 95, 32, 1.41%, 0, 0, 4, 2351.85
1669802453, 0, 58, 126, 93, 30, 1.41%, 0, 0, 4, 2333.03
1669802458, 0, 59, 130, 96, 29, 1.42%, 0, 0, 5, 2245.20
1669802463, 0, 61, 130, 94, 30, 1.42%, 0, 0, 5, 2271.17
1669802468, 0, 64, 131, 93, 28, 1.43%, 0, 0, 5, 2244.33
1669802473, 0, 70, 134, 94, 29, 1.47%, 0, 0, 5, 2266.87
1669802484, 0, 71, 136, 95, 29, 1.47%, 0, 0, 5, 2442.06
1669802489, 0, 78, 136, 94, 29, 1.47%, 0, 0, 5, 2281.66
1669802494, 0, 80, 145, 101, 28, 1.53%, 0, 0, 5, 2220.49
1669802499, 0, 80, 154, 110, 28, 1.55%, 0, 0, 5, 2225.49
1669802504, 0, 80, 155, 111, 28, 1.56%, 0, 0, 5, 2220.96
1669802509, 0, 80, 158, 114, 28, 1.57%, 0, 0, 5, 2235.01
1669802514, 0, 82, 159, 114, 39, 1.58%, 0, 0, 5, 2347.57
1669802519, 0, 82, 160, 115, 39, 1.58%, 0, 0, 5, 2431.86
1669802524, 0, 94, 166, 119, 37, 1.59%, 0, 0, 5, 2264.26
1669802529, 0, 94, 179, 132, 37, 1.61%, 0, 0, 5, 2172.75
1669802534, 0, 94, 185, 138, 37, 1.61%, 0, 0, 5, 2149.91
1669802539, 0, 94, 188, 141, 37, 1.61%, 0, 0, 5, 2113.92
1669802544, 0, 101, 197, 148, 48, 1.63%, 0, 0, 5, 2171.62
1669802549, 0, 101, 206, 157, 48, 1.63%, 0, 0, 5, 2183.22
1669802555, 0, 101, 209, 160, 48, 1.63%, 0, 0, 5, 2188.60
1669802560, 0, 103, 211, 161, 54, 1.63%, 0, 0, 5, 2208.42
1669802565, 0, 103, 212, 162, 54, 1.64%, 0, 0, 5, 2283.92
1669802570, 0, 106, 215, 164, 54, 1.64%, 0, 0, 5, 2183.46
1669802575, 0, 106, 217, 166, 54, 1.64%, 0, 0, 5, 2159.09
1669802580, 0, 106, 220, 169, 54, 1.64%, 0, 0, 5, 2176.21
1669802585, 0, 107, 222, 170, 54, 1.64%, 0, 0, 5, 2188.08
1669802590, 0, 121, 222, 167, 51, 1.64%, 0, 0, 5, 2176.83
1669802595, 0, 122, 222, 166, 50, 1.64%, 0, 0, 5, 2157.00
1669802600, 0, 124, 222, 164, 48, 1.64%, 0, 0, 5, 2182.62
1669802605, 0, 125, 222, 163, 47, 1.64%, 0, 0, 5, 2259.50
1669802610, 0, 126, 223, 163, 46, 1.65%, 0, 0, 6, 2262.10
1669802616, 0, 128, 223, 161, 45, 1.65%, 0, 0, 6, 2174.24
1669802621, 0, 130, 224, 161, 44, 1.65%, 0, 0, 6, 2268.24
1669802626, 0, 131, 225, 161, 44, 1.65%, 0, 0, 6, 2266.24
1669802631, 0, 132, 226, 161, 43, 1.65%, 0, 0, 6, 2296.75
1669802636, 0, 133, 239, 173, 42, 1.70%, 0, 0, 6, 2245.65
1669802641, 0, 133, 248, 182, 42, 1.73%, 0, 0, 6, 2233.10
1669802646, 0, 133, 253, 187, 42, 1.76%, 0, 0, 6, 2216.63
1669802651, 0, 133, 257, 191, 42, 1.77%, 0, 0, 6, 2221.82
1669802656, 0, 135, 259, 192, 63, 1.81%, 0, 0, 6, 2269.43
1669802661, 0, 136, 259, 191, 62, 1.81%, 0, 0, 6, 2236.40
1669802666, 0, 137, 261, 192, 63, 1.84%, 0, 0, 6, 2246.08
1669802671, 0, 139, 262, 192, 62, 1.84%, 0, 0, 6, 2285.25
1669802681, 0, 140, 262, 191, 61, 1.84%, 0, 0, 6, 2298.76
1669802686, 0, 141, 262, 190, 60, 1.84%, 0, 0, 6, 2252.73
1669802692, 0, 143, 262, 189, 59, 1.84%, 0, 0, 6, 2330.61
1669802697, 0, 145, 262, 188, 58, 1.84%, 0, 0, 6, 2289.83
1669802702, 0, 146, 262, 187, 57, 1.84%, 0, 0, 6, 2313.77
1669802712, 0, 147, 262, 186, 56, 1.84%, 0, 0, 6, 2314.24
1669802717, 0, 150, 263, 186, 55, 1.84%, 0, 0, 6, 2312.99
1669802722, 0, 154, 274, 196, 54, 1.93%, 0, 0, 6, 2189.26
1669802727, 0, 158, 275, 196, 63, 1.94%, 0, 0, 6, 2231.72
1669802732, 0, 162, 275, 195, 62, 1.94%, 0, 0, 6, 2243.64
1669802737, 0, 162, 278, 198, 62, 1.94%, 0, 0, 6, 2200.48
1669802742, 0, 162, 280, 200, 62, 1.94%, 0, 0, 6, 2181.23
1669802747, 0, 162, 281, 201, 62, 1.94%, 0, 0, 6, 2202.84
1669802752, 0, 165, 281, 198, 59, 1.94%, 0, 0, 6, 2270.59
1669802757, 0, 178, 282, 197, 57, 1.94%, 0, 0, 6, 2236.18
1669802762, 0, 184, 282, 196, 56, 1.94%, 0, 0, 6, 2186.57
1669802768, 0, 185, 283, 196, 56, 1.94%, 0, 0, 6, 2171.74
1669802773, 0, 186, 284, 196, 55, 1.94%, 0, 0, 6, 2219.58
1669802778, 0, 189, 284, 195, 55, 1.94%, 0, 0, 6, 2232.46
1669802783, 0, 191, 284, 193, 53, 1.94%, 0, 0, 6, 2225.07
1669802788, 0, 192, 287, 195, 52, 1.94%, 0, 0, 6, 2205.81
1669802793, 0, 194, 287, 193, 51, 1.94%, 0, 0, 6, 2063.90
1669802798, 0, 195, 289, 194, 51, 1.94%, 0, 0, 6, 1984.17
1669802803, 0, 200, 289, 192, 49, 1.94%, 0, 0, 6, 1982.13
1669802808, 0, 202, 291, 193, 48, 1.94%, 0, 0, 6, 1955.05
1669802813, 0, 202, 295, 197, 48, 1.94%, 0, 0, 6, 1902.70
1669802819, 0, 210, 295, 196, 50, 1.94%, 0, 0, 6, 1913.16
1669802824, 0, 211, 295, 195, 49, 1.94%, 0, 0, 6, 2017.29
1669802829, 0, 217, 295, 194, 48, 1.94%, 0, 0, 6, 2004.94
1669802834, 0, 221, 299, 197, 47, 1.95%, 0, 0, 6, 1967.87
1669802839, 0, 221, 302, 200, 47, 1.95%, 0, 0, 6, 1915.49
1669802849, 0, 221, 303, 201, 47, 1.95%, 0, 0, 6, 1932.62
1669802854, 0, 223, 311, 207, 53, 1.98%, 0, 0, 7, 2027.08
1669802859, 0, 227, 314, 209, 56, 2.00%, 0, 0, 7, 1994.69
1669802864, 0, 227, 315, 210, 56, 2.01%, 0, 0, 7, 1998.78
1669802869, 0, 228, 315, 209, 56, 2.01%, 0, 0, 7, 2003.12
1669802874, 0, 229, 316, 209, 55, 2.01%, 0, 0, 7, 2021.82
1669802879, 0, 229, 317, 210, 55, 2.02%, 0, 0, 7, 1990.04
1669802884, 0, 229, 320, 213, 55, 2.03%, 0, 0, 7, 1960.86
1669802889, 0, 229, 325, 218, 55, 2.04%, 0, 0, 7, 1935.53
1669802894, 0, 229, 330, 223, 55, 2.06%, 0, 0, 7, 1971.31
1669802899, 0, 230, 330, 222, 61, 2.06%, 0, 0, 7, 2021.49
1669802904, 0, 231, 333, 224, 60, 2.06%, 0, 0, 7, 2013.10
1669802909, 0, 233, 334, 224, 61, 2.06%, 0, 0, 7, 2021.53
1669802919, 0, 234, 334, 223, 60, 2.06%, 0, 0, 7, 2049.86
1669802925, 0, 235, 334, 222, 59, 2.06%, 0, 0, 7, 2043.16
1669802930, 0, 236, 334, 221, 58, 2.06%, 0, 0, 7, 2018.33
1669802940, 0, 240, 335, 221, 57, 2.06%, 0, 0, 7, 2093.11
1669802945, 0, 241, 337, 222, 56, 2.08%, 0, 0, 7, 2078.53
1669802950, 0, 241, 339, 224, 56, 2.08%, 0, 0, 7, 2003.48
1669802955, 0, 242, 340, 224, 58, 2.08%, 0, 0, 7, 1987.87
1669802960, 0, 246, 340, 223, 58, 2.08%, 0, 0, 7, 2008.62
1669802965, 0, 248, 344, 226, 57, 2.09%, 0, 0, 7, 2023.54
1669802970, 0, 248, 352, 234, 57, 2.11%, 0, 0, 7, 1977.04
1669802975, 0, 248, 357, 239, 57, 2.13%, 0, 0, 7, 2000.40
1669802980, 0, 248, 359, 241, 57, 2.13%, 0, 0, 7, 2031.22
1669802985, 0, 249, 360, 241, 70, 2.14%, 0, 0, 7, 2049.57
1669802990, 0, 249, 362, 243, 70, 2.14%, 0, 0, 7, 2043.31
1669802995, 0, 251, 364, 244, 70, 2.14%, 0, 0, 7, 2028.46
1669803000, 0, 252, 364, 243, 70, 2.14%, 0, 0, 7, 2045.66
1669803006, 0, 253, 364, 242, 69, 2.14%, 0, 0, 7, 2052.78
1669803016, 0, 259, 380, 257, 68, 2.22%, 0, 0, 7, 2032.96
1669803021, 0, 259, 386, 263, 68, 2.23%, 0, 0, 7, 2009.06
1669803026, 0, 259, 392, 269, 68, 2.25%, 0, 0, 7, 1992.11
1669803031, 0, 259, 397, 274, 68, 2.25%, 1, 0, 7, 1998.95
1669803036, 0, 261, 401, 276, 97, 2.26%, 2, 0, 7, 2140.96
1669803041, 0, 263, 402, 276, 97, 2.26%, 2, 0, 7, 2104.05
1669803051, 0, 264, 402, 275, 96, 2.26%, 2, 0, 7, 2090.88
1669803056, 0, 265, 402, 274, 95, 2.26%, 2, 0, 7, 2063.60
1669803061, 0, 266, 406, 277, 94, 2.27%, 2, 0, 7, 2033.23
1669803066, 0, 267, 407, 277, 96, 2.27%, 2, 0, 7, 2033.53
1669803076, 0, 268, 407, 276, 96, 2.27%, 2, 0, 7, 2001.26
1669803081, 0, 269, 409, 277, 96, 2.27%, 2, 0, 7, 2007.68
1669803086, 0, 269, 410, 278, 96, 2.27%, 2, 0, 7, 2022.06
1669803092, 0, 270, 410, 277, 95, 2.27%, 2, 0, 7, 2066.38
1669803097, 0, 271, 410, 276, 94, 2.27%, 2, 0, 7, 2067.27
1669803102, 0, 272, 411, 276, 93, 2.27%, 2, 0, 7, 2061.88
1669803107, 0, 273, 412, 276, 93, 2.27%, 2, 0, 7, 1991.05
1669803117, 0, 279, 413, 275, 91, 2.27%, 2, 0, 7, 1982.08
1669803122, 0, 282, 414, 275, 90, 2.27%, 2, 0, 7, 1974.01
1669803127, 0, 282, 418, 279, 90, 2.27%, 2, 0, 7, 1953.28
1669803132, 0, 282, 419, 280, 90, 2.27%, 2, 0, 7, 1951.21
1669803137, 0, 282, 420, 281, 90, 2.27%, 2, 0, 7, 1950.74
1669803142, 0, 286, 420, 280, 89, 2.27%, 2, 0, 7, 1956.45
1669803147, 0, 288, 421, 280, 88, 2.27%, 2, 0, 7, 2029.28
1669803152, 0, 293, 421, 278, 86, 2.27%, 2, 0, 7, 1971.63
1669803157, 0, 295, 421, 277, 85, 2.27%, 2, 0, 7, 1951.28
1669803163, 0, 303, 423, 278, 84, 2.29%, 2, 0, 8, 1971.53
1669803168, 0, 304, 423, 277, 85, 2.29%, 2, 0, 8, 2037.43
1669803173, 0, 305, 423, 276, 84, 2.29%, 2, 0, 8, 1981.10
1669803178, 0, 307, 424, 275, 83, 2.29%, 2, 0, 8, 1975.17
1669803183, 0, 308, 424, 274, 82, 2.29%, 2, 0, 8, 1937.81
1669803188, 0, 309, 424, 273, 81, 2.29%, 2, 0, 8, 1922.24
1669803193, 0, 310, 424, 272, 80, 2.29%, 2, 0, 8, 1905.82
1669803198, 0, 311, 424, 271, 79, 2.29%, 2, 0, 8, 1934.15
1669803203, 0, 313, 424, 269, 77, 2.29%, 2, 0, 8, 1956.02
1669803208, 0, 314, 434, 278, 76, 2.31%, 2, 0, 8, 2027.29
1669803213, 0, 314, 442, 286, 76, 2.31%, 2, 0, 8, 1998.20
1669803218, 0, 314, 443, 287, 76, 2.31%, 2, 0, 8, 1954.70
1669803223, 0, 314, 445, 289, 76, 2.31%, 2, 0, 8, 1941.71
1669803228, 0, 315, 448, 291, 82, 2.31%, 2, 0, 8, 1978.22
1669803238, 0, 317, 449, 291, 81, 2.31%, 2, 0, 8, 1997.39
1669803243, 0, 318, 452, 293, 81, 2.32%, 2, 0, 8, 2001.40
1669803249, 0, 319, 453, 293, 81, 2.32%, 2, 0, 8, 2031.56
1669803254, 0, 319, 454, 294, 81, 2.32%, 2, 0, 8, 2002.02
1669803259, 0, 322, 457, 296, 80, 2.32%, 2, 0, 8, 1981.33
1669803264, 0, 322, 458, 297, 80, 2.32%, 2, 0, 8, 2006.23
1669803269, 0, 331, 460, 298, 78, 2.32%, 2, 0, 8, 1973.35
1669803279, 0, 332, 460, 297, 77, 2.32%, 2, 0, 8, 2047.35
1669803284, 0, 333, 460, 296, 76, 2.32%, 2, 0, 8, 2034.51
1669803289, 0, 333, 463, 299, 76, 2.32%, 2, 0, 8, 2023.32
1669803294, 0, 333, 464, 300, 76, 2.32%, 2, 0, 8, 2000.70
1669803299, 0, 333, 465, 301, 76, 2.32%, 2, 0, 8, 1993.62
1669803304, 0, 335, 465, 300, 75, 2.32%, 2, 0, 8, 1986.50
1669803315, 0, 336, 465, 299, 74, 2.32%, 2, 0, 8, 2043.22
1669803320, 0, 337, 465, 298, 73, 2.32%, 2, 0, 8, 2039.46
1669803330, 0, 338, 465, 297, 72, 2.32%, 2, 0, 8, 2032.42
1669803335, 0, 339, 465, 296, 71, 2.32%, 2, 0, 8, 2026.97
1669803340, 0, 340, 465, 295, 70, 2.32%, 2, 0, 8, 2060.61
1669803345, 0, 343, 465, 294, 69, 2.32%, 2, 0, 8, 2084.61
1669803350, 0, 351, 465, 293, 68, 2.32%, 2, 0, 8, 2068.27
1669803355, 0, 352, 465, 292, 67, 2.32%, 2, 0, 8, 2076.89
1669803360, 0, 353, 465, 291, 66, 2.32%, 2, 0, 8, 2068.69
1669803365, 0, 356, 466, 291, 65, 2.32%, 2, 0, 8, 2064.71
1669803370, 0, 358, 466, 290, 64, 2.32%, 2, 0, 8, 1963.55
1669803375, 0, 359, 466, 289, 63, 2.32%, 2, 0, 8, 1944.62
1669803380, 0, 363, 466, 288, 62, 2.32%, 2, 0, 8, 1968.25
1669803386, 0, 363, 467, 289, 62, 2.32%, 2, 0, 8, 2044.30
1669803391, 0, 364, 472, 293, 62, 2.33%, 2, 0, 8, 2021.16
1669803396, 0, 365, 472, 292, 64, 2.33%, 2, 0, 8, 1992.87
1669803401, 0, 366, 478, 297, 65, 2.34%, 2, 0, 8, 1976.23
1669803406, 0, 368, 478, 296, 68, 2.34%, 2, 0, 8, 1999.52
1669803411, 0, 370, 478, 294, 66, 2.34%, 2, 0, 8, 1972.33
1669803416, 0, 371, 478, 293, 65, 2.34%, 2, 0, 8, 1961.09
1669803421, 0, 372, 479, 293, 64, 2.34%, 2, 0, 8, 1960.18
1669803426, 0, 374, 480, 293, 63, 2.34%, 2, 0, 8, 1957.64
1669803431, 0, 376, 480, 291, 61, 2.34%, 2, 0, 8, 1896.29
1669803436, 0, 378, 481, 291, 60, 2.34%, 2, 0, 8, 1930.89
1669803441, 0, 379, 481, 290, 59, 2.34%, 2, 0, 8, 1946.90
1669803446, 0, 381, 486, 293, 57, 2.34%, 6, 0, 8, 1944.92
1669803451, 0, 381, 494, 301, 57, 2.35%, 6, 0, 8, 1942.46
1669803456, 0, 383, 494, 299, 66, 2.35%, 6, 0, 8, 1970.86
1669803461, 0, 384, 494, 298, 65, 2.35%, 6, 0, 8, 1984.44
1669803466, 0, 385, 494, 297, 64, 2.35%, 6, 0, 8, 2004.27
1669803471, 0, 386, 494, 296, 63, 2.35%, 6, 0, 8, 1971.09
1669803477, 0, 388, 494, 294, 61, 2.35%, 6, 0, 8, 1969.72
1669803482, 0, 389, 494, 293, 60, 2.35%, 6, 0, 8, 1930.00
1669803487, 0, 390, 494, 292, 59, 2.35%, 6, 0, 8, 1962.13
1669803492, 0, 392, 494, 290, 57, 2.35%, 6, 0, 8, 1987.33
1669803497, 0, 393, 494, 289, 56, 2.35%, 6, 0, 8, 2005.32
1669803502, 0, 395, 494, 287, 54, 2.35%, 6, 0, 8, 2015.44
1669803507, 0, 396, 495, 287, 53, 2.36%, 7, 0, 8, 1994.71
1669803512, 0, 398, 495, 285, 52, 2.36%, 7, 0, 8, 2111.54
1669803517, 0, 402, 495, 284, 51, 2.36%, 7, 0, 8, 2127.23
1669803522, 0, 402, 496, 285, 51, 2.36%, 7, 0, 8, 2059.10
1669803527, 0, 403, 496, 284, 51, 2.36%, 7, 0, 8, 2071.14
1669803532, 0, 405, 497, 284, 50, 2.36%, 7, 0, 8, 2060.33
1669803537, 0, 406, 497, 283, 49, 2.36%, 7, 0, 8, 2077.17
1669803547, 0, 410, 498, 283, 48, 2.36%, 7, 0, 8, 2091.28
1669803552, 0, 411, 500, 284, 48, 2.36%, 7, 0, 8, 2091.13
1669803557, 0, 411, 502, 286, 48, 2.36%, 7, 0, 8, 2051.88
1669803562, 0, 421, 502, 285, 49, 2.36%, 7, 0, 8, 2035.08
1669803567, 0, 422, 502, 284, 48, 2.36%, 7, 0, 8, 2021.60
1669803572, 0, 423, 509, 290, 47, 2.62%, 7, 0, 9, 2094.61
1669803578, 0, 425, 509, 289, 52, 2.62%, 7, 0, 9, 2088.43
1669803583, 0, 426, 509, 288, 51, 2.62%, 7, 0, 9, 2045.35
1669803588, 0, 428, 509, 287, 50, 2.62%, 7, 0, 9, 2034.09
1669803598, 0, 428, 511, 289, 50, 2.62%, 7, 0, 9, 2032.66
1669803603, 0, 429, 511, 288, 49, 2.62%, 7, 0, 9, 2047.58
1669803608, 0, 430, 512, 288, 48, 2.62%, 7, 0, 9, 2071.78
1669803618, 0, 431, 512, 287, 47, 2.62%, 7, 0, 9, 2023.86
1669803623, 0, 431, 514, 289, 47, 2.62%, 7, 0, 9, 1982.67
1669803628, 0, 431, 515, 290, 47, 2.62%, 7, 0, 9, 2007.04
1669803633, 0, 432, 516, 290, 49, 2.62%, 7, 0, 9, 2020.09
1669803643, 0, 433, 516, 289, 48, 2.62%, 7, 0, 9, 2080.07
1669803648, 0, 434, 516, 288, 47, 2.62%, 7, 0, 9, 2090.28
1669803654, 0, 434, 517, 289, 47, 2.62%, 7, 0, 9, 2038.18
1669803659, 0, 435, 517, 288, 46, 2.62%, 7, 0, 9, 2084.78
1669803664, 0, 441, 518, 288, 45, 2.62%, 7, 0, 9, 2041.04
1669803674, 0, 442, 519, 288, 44, 2.62%, 7, 0, 9, 2072.16
1669803679, 0, 442, 526, 295, 44, 2.62%, 7, 0, 9, 2032.84
1669803684, 0, 442, 528, 297, 44, 2.62%, 7, 0, 9, 1999.33
1669803689, 0, 445, 529, 297, 44, 2.62%, 7, 0, 9, 2013.63
1669803699, 0, 447, 529, 296, 43, 2.62%, 7, 0, 9, 2050.24
1669803704, 0, 451, 529, 295, 42, 2.62%, 7, 0, 9, 2081.54
1669803714, 0, 452, 529, 294, 41, 2.62%, 7, 0, 9, 2064.38
1669803719, 0, 453, 529, 293, 39, 2.62%, 7, 0, 9, 2051.25
1669803724, 0, 454, 529, 292, 38, 2.62%, 7, 0, 9, 2032.38
1669803735, 0, 455, 532, 294, 37, 2.62%, 7, 0, 9, 2100.44
1669803740, 0, 466, 532, 293, 38, 2.62%, 7, 0, 9, 2068.24
1669803745, 0, 469, 532, 292, 37, 2.62%, 7, 0, 9, 2010.14
1669803750, 0, 470, 532, 291, 36, 2.62%, 7, 0, 9, 1976.12
1669803755, 0, 471, 532, 290, 35, 2.62%, 7, 0, 9, 1986.13
